experiment_id,match,gap,egap,algo,init_method,dataset,scene,image_filename,img_res,preprocessing_method,kernel_size,kernel_spec,are_occlusions_errors,abs_error,mse,avg,eucledian,bad1,bad2,bad4,bad8,runtime
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0001.png,450x375,None,9x3,None,False,295425.75,37.45847259754421,2.0008381250380967,2351.7612416017064,0.2421046928229406,0.12801132400051474,0.07993173090598776,0.05916654814393401,47.16573739051819
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0001.png,450x375,None,9x3,None,True,787953.5,131.9637157985775,4.765540328043352,4671.124984947416,0.320870427714341,0.2174738726533772,0.17158167215018386,0.14718405264176504,47.16573739051819
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0002.png,450x375,None,9x3,None,False,260553.5,47.38826897155483,1.810329613829329,2611.590320092338,0.09943998999485847,0.07971457554576658,0.064234398232425,0.048719480844322774,37.741732597351074
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0002.png,450x375,None,9x3,None,True,841121.0,185.9530020634211,5.150109293967096,5510.901037942888,0.20133969299722632,0.18215661182579093,0.16308986596947117,0.14153721811647002,37.741732597351074
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0003.png,450x375,None,11x3,None,False,297494.25,36.57076103446641,2.014847512038523,2323.7274877876707,0.24866746584852117,0.13935564269798376,0.08516027659819439,0.0586315026650683,42.45469093322754
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0003.png,450x375,None,11x3,None,True,788463.0,130.8123314120863,4.768621782465647,4650.702541014637,0.3267006967292433,0.2275437874975808,0.17614186181536676,0.14640990903812656,42.45469093322754
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0004.png,450x375,None,11x3,None,False,263859.0,48.277336964829146,1.8332962772535886,2635.9749619448207,0.10098244931423092,0.08087489404277198,0.0649014076678293,0.04933785417506219,35.792874574661255
ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b,20,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b\ALG_005_EXP_001-PatchMatch-MacLean_et_al-Numba_b_0004.png,450x375,None,11x3,None,True,844275.5,186.74010537530384,5.169424017731951,5522.552014241242,0.20277245424654514,0.18324649004108473,0.16361643634315245,0.14167192216555127,35.792874574661255
