experiment_id,match,gap,egap,algo,init_method,dataset,scene,image_filename,img_res,preprocessing_method,kernel_size,kernel_spec,are_occlusions_errors,abs_error,mse,avg,eucledian,bad1,bad2,bad4,bad8,runtime
ALG_003_EXP_001-Baseline-MacLean_et_al-prl,60,-20,-1,components.matchers.ParallelMatcherNWMacLean,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_003_EXP_001-Baseline-MacLean_et_al-prl\ALG_003_EXP_001-Baseline-MacLean_et_al-prl_0001.png,450x375,None,1,None,True,2374725.0,1463.9384592592592,14.072444444444445,15717.493916016001,0.6213155555555555,0.48046222222222223,0.3456237037037037,0.20483555555555555,44.82129883766174
ALG_003_EXP_001-Baseline-MacLean_et_al-prl,60,-20,-1,components.matchers.ParallelMatcherNWMacLean,maclean_et_al,middlebury,teddy,..\..\experiments\disparities\ALG_003_EXP_001-Baseline-MacLean_et_al-prl\ALG_003_EXP_001-Baseline-MacLean_et_al-prl_0001.png,450x375,None,1,None,False,1468417.0,844.0063595911981,9.945188315690379,11163.260410829804,0.6610317573196254,0.5000507954568544,0.34637760665352757,0.1855456447975293,44.82129883766174
ALG_003_EXP_001-Baseline-MacLean_et_al-prl,60,-20,-1,components.matchers.ParallelMatcherNWMacLean,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_003_EXP_001-Baseline-MacLean_et_al-prl\ALG_003_EXP_001-Baseline-MacLean_et_al-prl_0002.png,450x375,None,1,None,True,2810608.0,1621.0356622222223,16.655454814814814,16539.34001101616,0.6312118518518518,0.5312711111111111,0.40122074074074077,0.27358814814814814,71.9507257938385
ALG_003_EXP_001-Baseline-MacLean_et_al-prl,60,-20,-1,components.matchers.ParallelMatcherNWMacLean,maclean_et_al,middlebury,cones,..\..\experiments\disparities\ALG_003_EXP_001-Baseline-MacLean_et_al-prl\ALG_003_EXP_001-Baseline-MacLean_et_al-prl_0002.png,450x375,None,1,None,False,1578996.0,807.8808832316607,10.970887817350583,10783.09157894896,0.66294484665731,0.5457665744896683,0.39351472284368355,0.2439448049692203,71.9507257938385
